id,label
11049,0
11050,"169,170,199,223,311,337,426"
11051,"169,296"
11052,"3,21,40,41"
11053,0
11054,"23,26,231"
11055,"10,23,24,49,54"
11056,"40,131"
11057,"23,24,38,71"
11058,"10,64,473"
11059,"40,128,145,194"
11060,"169,170,199"
11061,"0,216,370"
11062,"3,34"
11063,"40,395,496"
11064,"40,128,129"
11065,"10,40,64,145,448"
11066,"0,271"
11067,"0,216,370"
11068,"10,64,473"
11069,"0,8,308"
11070,"10,64,338"
11071,"169,170,296"
11072,"3,40"
11073,"10,220"
11074,"3,21,30"
11075,"40,128,145,194"
11076,"40,128,129"
11077,"3,21"
11078,"169,170,199,323"
11079,"10,64,338"
11080,"0,213,252,265"
11081,"23,40,128"
11082,3
11083,"3,21"
11084,"10,64,338"
11085,"23,24,49"
11086,"169,199"
11087,"40,145"
11088,"10,11,40,44,145"
11089,"169,170,199,296,311,337,426"
11090,"40,145,402"
11091,3
11092,"3,21"
11093,"0,8,206"
11094,"23,26,231"
11095,"169,170"
11096,"0,8"
11097,"23,38"
11098,"23,38,82"
11099,"40,131"
11100,"10,23,38,64"
11101,"23,38,40"
11102,"23,31,40,131"
11103,"3,21"
11104,"3,4,435"
11105,"169,170,199,274,311,337,426"
11106,"10,40,145"
11107,"3,111,169,296"
11108,"0,255,271,280,348"
11109,"40,131"
11110,"10,40,44,145"
11111,"10,64,448"
11112,"23,74"
11113,"23,24,49"
11114,"40,41"
11115,"23,24"
11116,"0,8,206"
11117,"10,220"
11118,"10,64,90"
11119,"40,41,324"
11120,"23,31,169"
11121,"3,21"
11122,"0,218,255"
11123,"3,21"
11124,"3,4,435"
11125,"3,21"
11126,"40,131"
11127,"23,31,32"
11128,"0,213,271"
11129,"23,26,231"
11130,"10,40,44,72,145"
11131,"23,31"
11132,40
11133,"0,271,366"
11134,"23,74,118"
11135,"0,8"
11136,"0,216,370"
11137,"169,337"
11138,"0,255"
11139,"3,17"
11140,"40,160"
11141,"0,218"
11142,"0,10"
11143,0
11144,"40,131"
11145,"10,23,105,220,326"
11146,3
11147,"10,64"
11148,"40,41,201"
11149,"40,135,139"
11150,"23,26,231"
11151,"3,40,111"
11152,"10,54"
11153,"10,64,93,473"
11154,"3,40"
11155,"40,128,175"
11156,"40,131,134"
11157,"40,145,181"
11158,"0,265"
11159,169
11160,"40,128,129"
11161,"10,220"
11162,"40,145,402"
11163,"3,10"
11164,"3,21,169"
11165,"23,24,43"
11166,"10,220"
11167,"40,145,402"
11168,"10,11,40,44,67,145,220"
11169,"10,40,54,145"
11170,"10,64,448"
11171,"3,5"
11172,"0,271,366"
11173,"40,162,163"
11174,"23,105"
11175,"169,199"
11176,"3,10,40,44,51,72,145"
11177,"3,147,148"
11178,"40,41"
11179,"0,40,128,195"
11180,"10,64"
11181,"3,21,34,187"
11182,"40,41"
11183,"10,23,24"
11184,"169,170,436"
11185,"0,216,370"
11186,"3,21,182"
11187,"10,60,169,170,199,239,323"
11188,"3,13"
11189,"0,8,206"
11190,"40,145,402"
11191,"23,38"
11192,"0,8"
11193,"3,111"
11194,"3,21,182"
11195,40
11196,"10,54,64,338"
11197,"23,26,231"
11198,"169,426,508"
11199,"23,38"
11200,"10,64,473"
11201,"23,38,309"
11202,"0,8,206"
11203,"0,255,271,280"
11204,"3,21"
11205,"10,64,473"
11206,"40,128,175"
11207,"3,21,33"
11208,"40,131"
11209,"3,111"
11210,"23,24,43"
11211,"0,216"
11212,"0,218"
11213,"3,21,187"
11214,"23,40,131"
11215,"10,64,448"
11216,"169,170,436"
11217,"10,11"
11218,"169,170"
11219,"3,21,34,187"
11220,"23,24,38,71"
11221,"0,216,370"
11222,"23,24,49"
11223,"0,265"
11224,"40,131"
11225,"40,135,431"
11226,"10,220"
11227,"3,21,187"
11228,"3,111"
11229,"23,26,231"
11230,0
11231,"10,54,322"
11232,"0,218,265"
11233,"23,24"
11234,"0,23,26,231"
11235,"23,105"
11236,"23,24,38,40,71"
11237,"3,21"
11238,"40,139"
11239,"23,24,43"
11240,"3,111"
11241,40
11242,"40,135"
11243,0
11244,"10,64,448"
11245,"0,211,212,216"
11246,3
11247,"10,220"
11248,"3,21"
11249,"3,53"
11250,0
11251,"169,170,436"
11252,"0,271"
11253,"3,40,139"
11254,"23,31"
11255,"0,265,384"
11256,"10,64"
11257,"10,64,338"
11258,"3,15"
11259,"10,54,60"
11260,"10,64,448"
11261,"10,220"
11262,"169,170,199,436"
11263,"10,54,55"
11264,"3,120,147,225"
11265,"169,170,199,259,311,426"
11266,"40,139,162,163"
11267,"0,218"
11268,"40,184,494"
11269,"40,139"
11270,"0,265"
11271,"0,3,21"
11272,"0,8,206"
11273,"23,24,43"
11274,"0,8"
11275,"40,145,402"
11276,"40,128,175,184"
11277,"40,135"
11278,"0,271"
11279,"23,26,89"
11280,"169,337"
11281,"23,38"
11282,"10,23,38,264"
11283,"3,21,187"
11284,"0,211,212,216"
11285,"40,184,368"
11286,"10,11,40,44,145"
11287,"169,170,171,199"
11288,"0,40,145"
11289,"169,170,199,374"
11290,"10,40,44,145"
11291,"40,145,402"
11292,"3,4,188"
11293,"0,265,384"
11294,"23,31,32"
11295,"3,17"
11296,"10,64,448"
11297,"169,170,436"
11298,169
11299,"10,40,64,145,448"
11300,"23,24,38,71"
11301,"40,135,138"
11302,"169,311"
11303,"169,170,199,296,311,337,426"
11304,"10,64,93"
11305,23
11306,"3,111"
11307,"40,145,181"
11308,"23,38,137"
11309,"0,265"
11310,"3,111"
11311,"40,41,201"
11312,"0,265"
11313,"10,60,239"
11314,"40,135,138"
11315,"23,74,84"
11316,"3,111"
11317,"10,220"
11318,"169,170,199,259,311,426"
11319,169
11320,"3,4,111,435"
11321,"10,54,64"
11322,"0,271"
11323,"10,40,145,220,493"
11324,"40,145,181"
11325,"10,64,338"
11326,"0,216,370"
11327,"3,13"
11328,"0,313"
11329,"3,23,31,32"
11330,"169,296"
11331,"40,184"
11332,"23,31,32"
11333,"3,111"
11334,"169,170"
11335,"10,220"
11336,"3,111"
11337,"0,265"
11338,"40,128"
11339,"23,24,43"
11340,"23,74,307"
11341,"0,8"
11342,"169,170,171,199"
11343,"10,40,145,220"
11344,"40,139"
11345,"10,64,93"
11346,"3,21"
11347,"40,184,368"
11348,"169,170"
11349,"169,170,426,508"
11350,"40,41,201"
11351,"3,4,435"
11352,"23,31"
11353,"10,64,93"
11354,"169,170"
11355,"169,199"
11356,"3,21,187"
11357,"40,145,169"
11358,"0,8,235"
11359,"3,21"
11360,"40,135"
11361,"10,60,169,170,199,239,323"
11362,0
11363,"3,17,34"
11364,"40,145,493"
11365,"3,21"
11366,"10,220"
11367,"3,4,435"
11368,"23,24,62"
11369,3
11370,"0,271"
11371,"40,139"
11372,"3,40,41"
11373,"10,54"
11374,"40,135,138"
11375,"0,271"
11376,"3,40,139"
11377,"0,10,23,105,220,326"
11378,"0,218,271"
11379,"10,220"
11380,"40,131,134"
11381,"3,17,168"
11382,"0,218"
11383,"0,8,308"
11384,"10,60,239"
11385,"0,265,384"
11386,"23,26,89"
11387,"3,21"
11388,"3,21,187"
11389,3
11390,"10,60,489"
11391,"3,53,111"
11392,"40,184,368"
11393,"40,128,175,184"
11394,"10,11,40,44,67,145"
11395,"10,220"
11396,169
11397,"23,26,231"
11398,"23,26,38,231"
11399,"0,169,170,199,223,311,337,426"
11400,"169,170"
11401,"0,23"
11402,"40,139"
11403,"0,8,206"
11404,"40,145,402"
11405,"23,74,84"
11406,"3,120,225"
11407,"0,8"
11408,"0,23,105,326"
11409,"3,5"
11410,"23,38,74"
11411,"40,135,138"
11412,"3,21,187"
11413,"3,21"
11414,"23,38"
11415,"40,128"
11416,"3,53,111"
11417,"40,128"
11418,"169,170,199,223,311,337,426"
11419,"10,64,338"
11420,"10,64"
11421,"169,296,306"
11422,"23,31"
11423,"0,8,235"
11424,"10,23,54"
11425,"0,8"
11426,"3,21"
11427,"40,128,129"
11428,"0,23,24,49,265"
11429,"169,170"
11430,"10,220,242"
11431,"40,128,129"
11432,"3,4,238,435"
11433,"10,40,44,72,145"
11434,"10,220"
11435,"10,40,44,145"
11436,"40,128,129"
11437,"40,145,478"
11438,"3,4,435"
11439,"40,145,146"
11440,"40,184"
11441,"10,40,44,145"
11442,"3,120,147,225"
11443,"3,53,523"
11444,"40,145,402"
11445,"40,160"
11446,"40,135"
11447,"40,41,139"
11448,"169,170,199,223,311,337,426"
11449,"3,15,16"
11450,"10,60,239"
11451,"40,128,129"
11452,"3,15,16"
11453,"0,8,206"
11454,"0,216,370"
11455,"3,21,33"
11456,"3,111"
11457,"10,220"
11458,"3,147,148"
11459,"10,40,145"
11460,"23,26,231"
11461,"0,216,370"
11462,3
11463,"10,220"
11464,"3,21"
11465,"3,120,147,225"
11466,"0,218"
11467,"3,30"
11468,"3,111"
11469,"40,169,199,382"
11470,"169,170,199,259,311,426"
11471,"10,169"
11472,"3,4,435"
11473,"23,38,264"
11474,"10,40,44,145"
11475,"3,21"
11476,"3,111"
11477,"0,271"
11478,"3,111"
11479,"10,64"
11480,40
11481,"10,40,44,145"
11482,"3,21"
11483,"10,40,54,145,322"
11484,"23,24,49"
11485,"0,213,252"
11486,"10,220"
11487,"169,199"
11488,"0,216,370"
11489,3
11490,"3,53"
11491,"40,131"
11492,"23,24,49"
11493,"169,170,171,199"
11494,"0,211,212,216"
11495,"0,211,212,216"
11496,"23,31,32"
11497,"3,111,169,296"
11498,"169,170"
11499,"10,54"
11500,"0,8,235"
11501,"3,147"
11502,3
11503,"23,26,231"
11504,"3,17"
11505,"3,147"
11506,"23,24,38,71"
11507,"3,5"
11508,"3,5"
11509,"169,170,436"
11510,"3,34,447"
11511,"10,64,220"
11512,"3,4"
11513,"3,21,187"
11514,"10,220"
11515,"169,296,306"
11516,"169,170,199,223,311,337,426"
11517,"3,21,34,187"
11518,"40,41,139"
11519,"169,170,199,323"
11520,"3,111"
11521,"40,41,324"
11522,"0,8"
11523,"23,38,74,137"
11524,"23,38"
11525,"169,170"
11526,"10,220"
11527,"10,64,93,473"
11528,"40,128,175"
11529,"169,170,436"
11530,"169,170,199,323"
11531,"3,21,33,147"
11532,"40,128"
11533,"3,4,435"
11534,"3,10,51,60"
11535,"169,311"
11536,"23,26,231"
11537,"10,11,40,44,145"
11538,"10,40,44,145"
11539,"10,11,40,44,69,145"
11540,"3,111"
11541,"23,38,264"
11542,"169,170,199,223,311,337,426"
11543,"10,64,93"
11544,"40,135,139"
11545,"10,40,64,145"
11546,"169,170"
11547,"3,169"
11548,"23,40,131"
11549,40
11550,"40,131,159"
11551,"23,31,258"
11552,"40,128,129"
11553,"40,135,138"
11554,"40,131,193"
11555,"23,26,38"
11556,"3,21"
11557,"10,60,239"
11558,"0,8,308"
11559,"3,21"
11560,"3,21,182"
11561,"10,220"
11562,"3,40"
11563,"0,218,271"
11564,"40,139"
11565,"40,131"
11566,"10,54"
11567,"40,128,129"
11568,"0,265"
11569,"40,139"
11570,169
11571,"23,24,49"
11572,"3,10,51"
11573,"23,74,84"
11574,"0,8,206"
11575,"10,11,205"
11576,"23,105"
11577,"10,64,448"
11578,"169,170"
11579,"3,21,33"
11580,"0,313,346"
11581,"169,170,199,223,311,337,426"
11582,"0,265"
11583,"3,111"
11584,"3,21"
11585,"3,30"
11586,"23,74,118"
11587,"3,15,34"
11588,"0,23,26"
11589,3
11590,"10,64"
11591,"40,41,324"
11592,"169,170,199,323"
11593,"0,216,370"
11594,"10,11,205"
11595,"169,170,199,223,311,337,426"
11596,"169,170,199,323"
11597,"10,40,64,145"
11598,"3,21"
11599,"10,60,239"
11600,"23,38,74,118"
11601,"169,170,329"
11602,"3,21,187"
11603,"23,38,74,137"
11604,"10,64,448"
11605,"0,265"
11606,"40,41,160,324"
11607,"3,10,21,60,234"
11608,"0,265"
11609,"23,31"
11610,"40,139"
11611,"40,145,181"
11612,"3,21"
11613,"10,64,473"
11614,"3,21,187"
11615,"0,313"
11616,"3,17"
11617,"40,131"
11618,"23,24,38,71"
11619,"40,145"
11620,"10,40,54,145"
11621,"169,170,199,259,311,426"
11622,"3,21"
11623,"23,24,38,71"
11624,"3,17"
11625,"10,40,44,72,145"
11626,"23,38"
11627,"0,265"
11628,"3,21"
11629,"169,170"
11630,"40,131,159"
11631,"23,38,264"
11632,"3,147,148"
11633,"10,220"
11634,"23,74,118"
11635,"10,54"
11636,"3,21"
11637,"10,40,44,72,145"
11638,"23,105"
11639,"40,131,184,368"
11640,"3,111"
11641,"10,64,93,473"
11642,"23,24,49"
11643,"23,24,38,71"
11644,"3,40,41"
11645,"10,54"
11646,"40,131"
11647,"10,54"
11648,"3,4"
11649,"40,131,159"
11650,"10,11,23,24"
11651,"40,139"
11652,"0,8,23,26,231"
11653,"0,211,212,216"
11654,"23,24,43"
11655,"10,11"
11656,"40,131"
11657,"3,21,169,187"
11658,"3,4,435"
11659,"23,26,231"
11660,"3,4,435"
11661,"10,220"
11662,"10,40,145,220"
11663,"10,220"
11664,"3,34,40"
11665,"3,17"
11666,"0,40,145"
11667,"40,135,138"
11668,"10,11,40,44,69,145"
11669,"169,296"
11670,"3,17"
11671,"23,38,137"
11672,"23,38"
11673,"169,199,382"
11674,"23,24,62"
11675,"169,426,508"
11676,"169,170"
11677,"169,170,436"
11678,"0,213,252"
11679,"23,26"
11680,"10,64"
11681,"23,24,43"
11682,"10,23,105,220"
11683,"169,170,199,323"
11684,"169,170,199,323"
11685,"40,139,184"
11686,"3,111,123"
11687,40
11688,"10,11,40,44,67,145,220"
11689,3
11690,"23,24"
11691,"10,23,24,54"
11692,"40,145,181"
11693,"3,4,19"
11694,"0,218,255"
11695,"3,5"
11696,"169,170,199,223,311,337,426"
11697,"0,211,212,216"
11698,"0,313,346"
11699,"3,21"
11700,40
11701,"3,111"
11702,0
11703,"10,40,54,145"
11704,"40,145,402"
11705,"3,21"
11706,"3,53"
11707,"3,17"
11708,"10,60,239"
11709,"0,211,212,216"
11710,"40,135,138"
11711,"3,4,435"
11712,"40,131,145"
11713,"10,64"
11714,"10,64,93"
11715,"40,128"
11716,"40,145,169,170,181,199,323"
11717,"40,41,139"
11718,"169,170,199,259,311,426"
11719,"0,8,308"
11720,"3,21"
11721,"3,21,187"
11722,"3,111"
11723,"10,11,40,44,145"
11724,"3,111,169"
11725,"40,145"
11726,"169,337"
11727,"10,11,40,44,69,145"
11728,"3,111"
11729,"23,24,25"
11730,"3,4,19"
11731,0
11732,"40,184"
11733,"40,131,134"
11734,"169,170"
11735,"40,131,134,169"
11736,"3,111"
11737,"23,38"
11738,"0,8,206"
11739,"10,40,145"
11740,"10,220"
11741,"3,111"
11742,"3,21,33"
11743,"169,170,199,274,311,337,426"
11744,"40,139"
11745,"3,120"
11746,"3,34"
11747,"40,128,145,194"
11748,"3,15,34"
11749,"40,145,169,170,181,199,323"
11750,"40,41,128,186,324"
11751,"169,170,199,223,311,337,426"
11752,"3,34,447"
11753,"10,40,44,72,145"
11754,"10,54,322"
11755,"23,24,43"
11756,"10,11,205"
11757,"23,31,258"
11758,"10,64,338"
11759,"169,170,199,323"
11760,"23,38,264"
11761,"23,74,118"
11762,"3,21"
11763,"3,111"
11764,3
11765,"3,21"
11766,0
11767,"3,21,85"
11768,"3,17,53"
11769,"169,170,199"
11770,"3,21"
11771,"3,21"
11772,"3,21"
11773,"169,170"
11774,"169,170"
11775,"40,131,241"
11776,"10,64,448"
11777,"3,21,182"
11778,"10,64,448"
11779,"10,11,40,44,69,145"
11780,"10,64"
11781,"169,170"
11782,"169,170,199,259,311,426"
11783,"23,24,49"
11784,"23,24,43"
11785,"10,40,44,72,145"
11786,"169,170,199"
11787,"3,4,435"
11788,"169,170,199,323"
11789,"40,131"
11790,"3,120,225"
11791,"40,128,129"
11792,"23,105"
11793,"0,265"
11794,23
11795,"40,128,169,296"
11796,"23,38"
11797,"3,10,40,145"
11798,"23,38,137"
11799,"0,40,128"
11800,"0,8,235"
11801,"3,21,40,41"
11802,3
11803,"3,4,435"
11804,"3,21"
11805,"3,21,187"
11806,"3,21,187"
11807,"40,128,175"
11808,"23,24,345"
11809,"10,60,64,90,489"
11810,"40,41,128,186,324"
11811,"40,145,402"
11812,"3,17,34"
11813,"40,128,186"
11814,"40,145"
11815,"40,184,185"
11816,"40,162,163"
11817,"3,4,19"
11818,"10,40,145"
11819,"169,170,199,223,311,337,426"
11820,"3,23"
11821,"40,184,494"
11822,"23,38"
11823,0
11824,0
11825,"3,21,30"
11826,"23,24,38,71"
11827,"0,218"
11828,"40,139"
11829,"3,10,21,60,234"
11830,"3,10,51"
11831,"169,170,199"
11832,"10,23,105,220,326"
11833,3
11834,"0,8"
11835,"0,40,128,288"
11836,"0,218,265"
11837,"0,8"
11838,"40,131,134"
11839,"3,21"
11840,"40,162,163"
11841,"3,4,19"
11842,"10,40,44,72,145"
11843,0
11844,"0,8,23,26,308"
11845,"10,23,24,43"
11846,"23,38"
11847,"0,265,384"
11848,"0,271"
11849,"10,54"
11850,"23,74,118"
11851,"0,313,346"
11852,"0,265"
11853,"0,271"
11854,"169,170"
11855,"10,23,105,220,326"
11856,10
11857,"10,64,338"
11858,"3,111,123"
11859,"3,111,169,296"
11860,"0,8,313,346"
11861,"10,54,322"
11862,23
11863,"10,220"
11864,"169,311,337,426"
11865,"40,160"
11866,"23,38,264"
11867,"40,135,431"
11868,"10,64"
11869,"3,21"
11870,"3,85"
11871,"10,11,40,44,67,145"
11872,"3,4,435"
11873,"10,23,38,40,44,145,264"
11874,"23,74"
11875,"0,218,255"
11876,3
11877,"3,15,16"
11878,"0,8,206"
11879,"40,160"
11880,"10,40,54,145"
11881,"0,40,128"
11882,"40,135,138"
11883,"169,170,199,259,311,426"
11884,"0,8,235"
11885,"0,218"
11886,"169,170"
11887,"0,8,206"
11888,"3,4"
11889,"3,21"
11890,"0,8"
11891,"10,40,145,220"
11892,"3,17"
11893,"169,296"
11894,"0,265"
11895,"169,296"
11896,"10,220"
11897,"10,220"
11898,40
11899,"3,21"
11900,"169,170,199"
11901,"169,170"
11902,"169,170,171,199"
11903,"10,40,64,448"
11904,"40,128,131"
11905,"10,11,205"
11906,"10,40,44,145"
11907,"10,64,473"
11908,"3,17"
11909,"40,135,138"
11910,"169,170"
11911,"3,147"
11912,"3,4,435"
11913,"3,53"
11914,"23,31,258"
11915,23
11916,"40,41,128"
11917,"10,64,93"
11918,"10,40,44,145"
11919,"10,40,64,145"
11920,"23,31"
11921,"3,21"
11922,"3,85"
11923,"23,38"
11924,"169,170"
11925,"3,10,60"
11926,"40,135"
11927,"23,26,231"
11928,"0,265"
11929,"3,4,435"
11930,"23,38,74"
11931,"0,8,206"
11932,"169,170,199,274,311,337,426"
11933,0
11934,"3,53,111"
11935,"3,147,148"
11936,"169,296,306"
11937,"40,135,431"
11938,"40,131"
11939,"40,128,145,194"
11940,"3,85"
11941,"23,40,74"
11942,3
11943,"23,74"
11944,"10,64,473"
11945,"10,40"
11946,"3,4,435"
11947,"169,199,382"
11948,"10,40,44,145"
11949,"23,40,74,135"
11950,"10,40,44,72,145"
11951,"10,11,40,44,54,67,145"
11952,"23,38,309"
11953,"10,220"
11954,"3,21"
11955,"0,271,366"
11956,"23,38"
11957,"10,60,64"
11958,"40,41"
11959,"3,53"
11960,"23,38,264"
11961,"169,311,426"
11962,"40,128,145"
11963,"0,229"
11964,"0,211,212,216"
11965,"3,120,147"
11966,"23,38"
11967,"3,111"
11968,"23,24,38,71"
11969,"10,40,64,145"
11970,"40,145,169,170"
11971,"10,64"
11972,"10,54"
11973,"0,8,206"
11974,"169,170,199,259,311,426"
11975,"40,128,186"
11976,23
11977,"169,170,199"
11978,"169,170,436"
11979,"23,24,43"
11980,"3,21,187"
11981,"40,162,163"
11982,"169,170,436"
11983,"0,255,271"
11984,"23,26,89"
11985,"169,170"
11986,"40,135,138"
11987,"0,313"
11988,"40,131,134"
11989,"0,8,206"
11990,"3,21,187"
11991,"3,4,188"
11992,"3,17"
11993,3
11994,"169,170,199"
11995,"0,265"
11996,"10,220,242"
11997,"40,131,159"
11998,"0,265"
11999,"40,41,139"
12000,"10,64,90"
12001,"169,296"
12002,"3,21"
12003,"40,145,146"
12004,"3,21,33"
12005,"23,40"
12006,"3,21,182"
12007,"169,170"
12008,"3,147,148"
12009,"3,111"
12010,"40,131"
12011,"23,38,40"
12012,"3,111"
12013,"3,111,169,296"
12014,"169,199,374"
12015,"0,265"
12016,"40,184,185"
12017,"3,17"
12018,"10,23,64"
12019,"3,4,111"
12020,"40,128,175"
12021,"10,23,60"
12022,"40,184,185"
12023,3
12024,"3,30"
12025,"3,4"
12026,"23,26,231"
12027,"40,145"
12028,"169,170,296,337"
12029,"23,31,258"
12030,"23,74,118"
12031,"3,21"
12032,"3,21,187"
12033,"40,131"
12034,"0,216"
12035,"3,21,187"
12036,"0,8,308"
12037,"10,40,54,145"
12038,"3,21"
12039,"3,21,182"
12040,"3,5"
12041,"23,38,309"
12042,"23,26,231"
12043,"23,38"
12044,"0,216,370"
12045,"23,24,38,71"
12046,0
12047,"169,170,199,259,311,426"
12048,"10,54"
12049,"10,64,473"
12050,"169,170,171,199"
12051,"0,265"
12052,"40,145,181"
12053,"3,21"
12054,"3,21"
12055,"23,26,231"
12056,"169,170,171,199"
12057,"23,38"
12058,"10,220"
12059,"3,120"
12060,"40,145,402"
12061,"40,131"
12062,"3,21,187"
12063,"10,60"
12064,"3,34"
12065,"10,64,90"
12066,"10,23,38,264"
12067,"23,24,43"
12068,"3,30"
12069,"10,54"
12070,"0,216,370"
12071,"0,211,212,216"
12072,"40,41,139"
12073,"10,40,145"
12074,"10,40,64,145,448"
12075,"3,17"
12076,"0,10"
12077,"10,11"
12078,"3,34,447"
12079,"40,131"
12080,"23,31,258"
12081,"10,64,93,473"
12082,"40,145,402"
12083,"10,60,239"
12084,"3,21,147"
12085,"40,128"
12086,"10,64,338"
12087,"10,60,64,90,489"
12088,"0,169"
12089,"169,170"
12090,"3,53,523"
12091,"40,160"
12092,"0,255"
12093,"10,220"
12094,"3,13"
12095,"23,24,43"
12096,"169,170,199,259,311,426"
12097,"0,265"
12098,"0,313,346"
12099,"0,265"
12100,"3,21"
12101,"10,23,24"
12102,"23,38"
12103,"3,21"
12104,"0,8"
12105,"10,64,448"
12106,"3,21"
12107,"3,34,447"
12108,0
12109,"23,40,145"
12110,"3,30"
12111,"10,64,93,473"
12112,"169,296,306"
12113,"3,21,115"
12114,"0,169,170"
12115,"23,24,40,43,145,181"
12116,"10,11,40,44,67,145"
12117,"40,145,402"
12118,"0,255,271,280,348"
12119,"10,64,473"
12120,"23,24,43"
12121,0
12122,"23,24,43"
12123,0
12124,"23,24,43"
12125,"0,8,206"
12126,"23,26,89"
12127,"0,40,128,145,194,208"
12128,"23,24,49"
12129,169
12130,"3,13"
12131,3
12132,"3,10,21,60,234"
12133,"40,41,139"
12134,"40,145,146"
12135,"10,40,44,72,145"
12136,"23,24,43"
12137,"10,54"
12138,"10,54"
12139,"40,139"
12140,"0,271"
12141,"23,105,326"
12142,0
12143,"23,38,264"
12144,"169,199"
12145,"3,21,187"
12146,"10,64"
12147,"40,145"
12148,"0,213"
12149,"10,220"
12150,"0,271"
12151,"23,24,43"
12152,"40,145,402"
12153,"23,24,43"
12154,"23,38"
12155,"40,145,181"
12156,"40,135,138"
12157,"10,11,54"
12158,"10,64"
12159,"40,41,324"
12160,"40,131,159"
12161,"169,170,171,199"
12162,"0,23,26"
12163,"10,220"
12164,0
12165,"40,184"
12166,"40,41,224"
12167,"40,135,138"
12168,"40,131"
12169,"23,31,32"
12170,"10,64,93"
12171,"40,41,224"
12172,"40,139"
12173,"40,145,181"
12174,"23,24,49"
12175,"23,74,118"
12176,"3,40,41"
12177,"3,21,34,187"
12178,"40,41,160,324"
12179,3
12180,"40,135"
12181,"0,218,265"
12182,"40,128"
12183,"40,135"
12184,"23,26,231"
12185,"0,8,313,346"
12186,"0,265"
12187,23
12188,"40,131"
12189,"0,216"
12190,"3,15"
12191,"0,23,26"
12192,"3,17"
12193,"23,38"
12194,"169,296"
12195,"23,38"
12196,"3,21,33"
12197,"23,26,89"
12198,"0,216,370"
12199,"40,131,139,241"
12200,"0,8,206"
12201,3
12202,"40,128,129"
12203,"40,145"
12204,"3,111"
12205,"3,21,182"
12206,23
12207,"3,15,16"
12208,"23,26,89"
12209,"0,271,366"
12210,3
12211,"10,40,44,145"
12212,"3,111"
12213,"40,41"
12214,"0,8"
12215,"3,17"
12216,"3,169"
12217,"169,170,337"
12218,"40,131"
12219,"3,15,16"
12220,"3,21,187"
12221,0
12222,"169,296"
12223,"0,265"
12224,"3,4,111"
12225,"23,26,231"
12226,"169,170"
12227,"3,5"
12228,"10,54,55"
12229,"40,41,224"
12230,"3,111"
12231,"3,53,111,523"
12232,"3,21,187"
12233,"10,40"
12234,"3,21,40,41"
12235,"3,10,21,60,234"
12236,"3,21"
12237,"3,21,187"
12238,"10,64"
12239,"3,40,139"
12240,"0,265"
12241,"3,34,447"
12242,"169,199"
12243,"3,17,168"
12244,"10,54"
12245,"23,24,38"
12246,"40,145"
12247,"0,271"
12248,"40,184,185"
12249,"40,128,169,170,179,199,296,311,337,426"
12250,"3,21,33"
12251,"23,24,40"
12252,"40,135,431"
12253,"3,111"
12254,"10,23,105,220,326"
12255,"0,255,271,280"
12256,"169,199,382"
12257,"40,184,494"
12258,"23,31,169,426,508"
12259,0
12260,"23,38"
12261,"23,38,137"
12262,"10,64"
12263,"40,135"
12264,"0,271"
12265,0
12266,"10,40,44,145"
12267,"3,21"
12268,"10,54,322"
12269,"10,54"
12270,"40,128,145,194"
12271,"40,135,431"
12272,"23,74,118"
12273,"0,218,265"
12274,"40,184,185"
12275,"23,24,62"
12276,"3,4,435"
12277,"23,24,43"
12278,"23,24,49"
12279,"3,21,33"
12280,0
12281,"40,160,315"
12282,"169,170"
12283,"3,53,111"
12284,40
12285,"0,271"
12286,"40,135,138"
12287,"10,220"
12288,"23,31,169,296"
12289,"40,145"
12290,"10,23,24,43,64"
12291,"3,4"
12292,"0,216,370"
12293,"40,131"
12294,"23,38,137"
12295,"40,131"
12296,"3,21"
12297,"23,74,118"
12298,"40,135"
12299,"10,64,473"
12300,"0,255"
12301,"10,64"
12302,"10,54,322"
12303,"40,184"
12304,"10,64,93"
12305,"0,218"
12306,"40,145,169,170,181,199,323"
12307,"10,54,322"
12308,0
12309,"40,128,129"
12310,"40,128,129"
12311,"40,135,139"
12312,"3,4"
12313,40
12314,"10,11,205"
12315,"40,131"
12316,"169,170,436"
12317,"0,265"
12318,"10,40,44,72,145"
12319,"40,131,134"
12320,3
12321,"3,4"
12322,"23,26,89"
12323,"169,170,199,311,426"
12324,"3,120,147"
12325,"169,199,382"
12326,"40,128,195"
12327,"40,41,224"
12328,"3,17"
12329,"0,218"
12330,"40,135,431"
12331,"40,128,129"
12332,"169,199,374"
12333,"40,145"
12334,"3,51"
12335,"23,38"
12336,"3,4"
12337,23
12338,"0,208"
12339,"169,296"
12340,"3,21"
12341,"169,426,508"
12342,"169,170"
12343,0
12344,3
12345,"40,128,129"
12346,"169,170,199,223,311,337,426"
12347,"10,11,40,44,67,145"
12348,"0,3"
12349,"10,54,322"
12350,"0,208"
12351,"23,74,84"
12352,"3,169"
12353,"3,40,160"
12354,"10,11,40,44,69,145"
12355,"0,265"
12356,"0,8,206"
12357,"169,170"
12358,"23,38"
12359,"10,220"
12360,"169,170,199,323"
12361,"40,131"
12362,"3,21,182"
12363,"0,8,218"
12364,"40,169,199,382"
12365,"23,24,49"
12366,"3,21,33"
12367,"3,51"
12368,"3,13"
12369,"40,41,139,286"
12370,"40,145,181"
12371,"23,74,307"
12372,"40,139"
12373,"0,218"
12374,"169,296"
12375,"40,131"
